"alpha","avglen","dflen","pos","neg"
0.15,1.53447750771536,0.0459061402893005,0,0
0.2,1.38782975486624,0.0487572493477664,0.000384948513136368,0
0.25,1.23500834226706,0.0535829345392196,0.00221345395053412,0
0.3,1.08827458931674,0.0580877408586427,0.00914252718698874,0
0.35,0.985277971992094,0.0449845643276481,0.0150129920123184,0
0.4,0.851553848938757,0.0631598059134615,0.080550476373785,0
0.45,0.813421915675963,0.0540081902097847,0.0996054277740352,0
0.5,0.728449125325103,0.049109047901414,0.156481570589934,0
0.05,2.10813221300449,0.0822810480541666,0,0
0.1,1.77390768733678,0.0535702590440353,0,0
0.15,1.57325974938599,0.0535415083346292,0,0
0.2,1.41500180367225,0.1192843578738,0,0
0.25,1.23227819155526,0.0716557677706477,0.000577422769704552,0
0.3,1.13986537139494,0.0536789169292921,0.00712154749302281,0
0.35,1.00709583486611,0.0729475916506233,0.0170339717062843,0
0.4,0.90985946656119,0.0450533414386898,0.0331055721297277,0
0.45,0.808574648357057,0.052065832040797,0.104705995573092,0
0.5,0.70261433506572,0.0540211148946812,0.206909825810798,0
0.05,2.12158087292463,0.10600388043146,0,0
0.1,1.75134069212325,0.0618972647330273,0,0
0.15,1.53701950588597,0.053305431230798,0,0
0.2,1.36767222512402,0.0712748000747683,0,0
0.25,1.21264620404884,0.0953340178627287,0.000288711384852276,0
0.3,1.19509719204641,0.0565013013373099,0.00538927918390915,0
0.35,0.96160357549247,0.0558437395894341,0.0458088730632278,0
0.4,0.891984534367009,0.0450721238834529,0.0343566547974208,0
0.45,0.807497275920584,0.04183001716203,0.109036666345876,0
0.5,0.76225868143056,0.0616037304923252,0.164757963622365,0
0.05,2.04877482352285,0.060493372388872,0,0
0.1,1.71719902176386,0.0814304057861803,0,0
0.15,1.5359682317166,0.0697901263632148,0,0
0.2,1.41658783693936,0.0486102963608812,0.000866134154556828,0
0.25,1.24883469486522,0.093661949970131,0,0
0.3,1.14216463927244,0.069967222799229,0.00327206236165913,0
0.35,1.066137840524,0.0682431782455094,0.010489846982966,0
0.4,0.919583195356814,0.0537054563415514,0.0336829948994322,0
0.45,0.732567183028881,0.0503817391141472,0.203252814936002,0
0.5,0.672899224676303,0.0654183345922669,0.172841882398229,0
